% Model,Untitled.mph
% Version,COMSOL 5.5.0.359
% Date,"Jan 23 2021, 16:46"
% Dimension,1
% Nodes,400
% Expressions,1
% Description,磁束密度ノルム
% cln2x,mf.normB (T) @ freq=1
0.0057712499999999995,0.01003486005045557
0.00583875,0.010041791989429729
0.00590625,0.01004874581629617
0.00597375,0.010055720875243417
0.00604125,0.010062716539502681
0.0061087500000000005,0.010069732209744189
0.00617625,0.010076767312578732
0.00624375,0.010083821299156354
0.00631125,0.010090893643854928
0.00637875,0.010097983843052126
0.00644625,0.010105091413974362
0.00651375,0.010112215893617448
0.006581249999999999,0.010119356837733576
0.00664875,0.010129594565944687
0.00671625,0.010137832169920114
0.006783749999999999,0.010146094252391363
0.006851249999999999,0.010154380141679305
0.0069187499999999996,0.010162689192124113
0.006986249999999999,0.010171020782829256
0.007053749999999999,0.010179374316477316
0.007121249999999999,0.010187749218213506
0.00718875,0.010196144934591667
0.00725625,0.01020456093257952
0.0073237499999999995,0.010212996698618563
0.007391249999999999,0.010221451737735733
0.00745875,0.010231165446579779
0.00752625,0.01024056423237475
0.00759375,0.010249988590940033
0.00766125,0.010259437894155666
0.00772875,0.010268911535642317
0.00779625,0.010278408929821379
0.007863750000000001,0.010287929511023152
0.00793125,0.0102974727326407
0.00799875,0.01030343952976341
0.00806625,0.010313509946553967
0.00813375,0.010323605935910599
0.00820125,0.010333726894296107
0.00826875,0.010343872237754664
0.00833625,0.010354041401119668
0.00840375,0.010364233837259823
0.00847125,0.010374449016361394
0.00853875,0.010384686425244214
0.00860625,0.010394945566710168
0.00867375,0.010405225958921818
0.008741249999999999,0.010415527134810173
0.008808749999999999,0.010425848641509233
0.008876249999999999,0.010436190039816703
0.00894375,0.010446550903678997
0.00901125,0.010456930819699315
0.00907875,0.010467329386667713
0.00914625,0.010479554846548042
0.00921375,0.010490540243867903
0.00928125,0.0105015467936651
0.00934875,0.010512574045465644
0.00941625,0.01052362156167584
0.00948375,0.010534688917124063
0.00955125,0.010545775698622003
0.00961875,0.010556881504544383
0.00968625,0.010568005944426384
0.00975375,0.0105791486385775
0.00982125,0.010590309217711579
0.00988875,0.010601487322591939
0.00995625,0.010612682603690785
0.010023750000000001,0.010623894720862639
0.010091250000000001,0.010635123343030604
0.01015875,0.010646368147885374
0.01022625,0.010657628821595936
0.010293749999999999,0.010668905058531878
0.010361249999999999,0.010680333447564961
0.010428749999999999,0.010693075030894138
0.010496249999999999,0.010705840554536642
0.01056375,0.010718629561287291
0.01063125,0.01073144160554348
0.01069875,0.010744276252939439
0.01076625,0.010757133079993788
0.01083375,0.010770011673770757
0.01090125,0.010782911631553493
0.01096875,0.010795832560529852
0.01103625,0.01080877407748945
0.01110375,0.010821735808531898
0.01117125,0.010834717388785503
0.01123875,0.01084569979504237
0.01130625,0.010857360646739303
0.01137375,0.010869032884829979
0.01144125,0.01088071630794376
0.01150875,0.010892410719433795
0.01157625,0.010908226570725271
0.011643750000000001,0.010921380438620381
0.011711250000000001,0.010934552919751029
0.011778750000000001,0.010947743695111622
0.01184625,0.010960952452962823
0.011913749999999999,0.010974178888625738
0.011981249999999999,0.010987422704282908
0.012048749999999999,0.011000683608786381
0.012116249999999999,0.011013961317471664
0.01218375,0.011027255551978267
0.01225125,0.011040550690127885
0.01231875,0.011053949497453296
0.01238625,0.011067364323126824
0.01245375,0.011080794907284025
0.01252125,0.011094240995661154
0.01258875,0.011107702339445446
0.012656249999999999,0.011119796826854803
0.01272375,0.011134537079697714
0.01279125,0.01114952183687623
0.01285875,0.011163002235463654
0.01292625,0.011176497490732082
0.01299375,0.011190007376936558
0.01306125,0.011203531672968222
0.01312875,0.011217070162235204
0.01319625,0.011230622632547215
0.013263750000000001,0.011244188876003805
0.013331250000000001,0.011257768688885951
0.013398750000000001,0.011271361871550874
0.01346625,0.011284968228329986
0.013533749999999999,0.01129858756743006
0.01360125,0.011312219700837288
0.013668749999999999,0.01132586444422387
0.01373625,0.011339521616857995
0.01380375,0.011356033474375858
0.013871250000000002,0.011371079705456654
0.01393875,0.011381685638307631
0.014006250000000001,0.011395587644973759
0.01407375,0.011409503520305581
0.014141250000000001,0.01142343308018136
0.01420875,0.011437376143899457
0.01427625,0.011451332534098477
0.01434375,0.011465302076678651
0.014411249999999999,0.011479427615610271
0.01447875,0.011493258319168828
0.014546249999999998,0.011507101019808211
0.01461375,0.011520955565517825
0.014681249999999998,0.011534821807007326
0.01474875,0.011548699597644941
0.01481625,0.011562588793397168
0.014883750000000001,0.011576489252770444
0.01495125,0.011590400836754266
0.01501875,0.01160432340876595
0.015086249999999999,0.011620940513156932
0.01515375,0.011633852697583689
0.015221249999999999,0.011646771707794998
0.01528875,0.011658627630429727
0.015356249999999998,0.011672585349363721
0.01542375,0.011686554960875254
0.01549125,0.011700536333754584
0.015558750000000001,0.011714529338940531
0.015626249999999998,0.011728533849475226
0.01569375,0.011742549740459475
0.01576125,0.011756576889009553
0.015828750000000003,0.011770615174214955
0.01589625,0.01178466447709731
0.015963750000000002,0.01179872468057017
0.01603125,0.011812795669400274
0.01609875,0.011825872703788102
0.01616625,0.01183867444584565
0.016233749999999998,0.011851482012454185
0.01630125,0.01186429535776289
0.016368749999999998,0.011877114436557326
0.01643625,0.011889939204246833
0.016503749999999998,0.011903296943272489
0.01657125,0.011916896111931578
0.016638749999999997,0.011930504966384429
0.01670625,0.011944123421895741
0.01677375,0.011957751394931769
0.016841250000000002,0.011971388803137408
0.01690875,0.011985035565313362
0.016976250000000002,0.011998691601394208
0.01704375,0.01201235683242689
0.01711125,0.012026031180549603
0.01717875,0.012038306264959903
0.01724625,0.012050544565471643
0.01731375,0.012062786539121337
0.01738125,0.012075032176215939
0.01744875,0.01208728146707552
0.01751625,0.012099534402033828
0.01758375,0.012111790971438193
0.01765125,0.012125172379709236
0.01771875,0.012137930595210126
0.01778625,0.012150695497270818
0.01785375,0.012163467050043298
0.01792125,0.012176245218042864
0.01798875,0.012189029966141574
0.01805625,0.0122018212595629
0.01812375,0.012214619063875866
0.01819125,0.012227423344989498
0.01825875,0.012240234069147538
0.01832625,0.012253051202923039
0.01839375,0.012265874713213167
0.01846125,0.012275743743865607
0.01852875,0.012287211684899487
0.018596249999999998,0.01229868110035253
0.01866375,0.012310152011760563
0.018731249999999998,0.01232162444021161
0.01879875,0.012333098406354558
0.018866249999999998,0.012344573930407625
0.01893375,0.012360516128377496
0.01900125,0.01237184651566601
0.019068750000000002,0.012383178967575861
0.01913625,0.012394513506121925
0.019203750000000002,0.012405850152851651
0.01927125,0.012417188928854055
0.019338750000000002,0.012428529854768316
0.01940625,0.012439872950792087
0.019473749999999998,0.012451218236689795
0.01954125,0.012462565731800816
0.019608749999999998,0.012473915455047186
0.01967625,0.012485267424941627
0.019743749999999997,0.012496621659594746
0.01981125,0.012507978176722834
0.019878749999999997,0.012519336993654873
0.01994625,0.012530698127339623
0.02001375,0.012536874463004194
0.020081250000000002,0.012551432705695165
0.02014875,0.012561960722673904
0.02021625,0.012572488942084351
0.02028375,0.012583017405674617
0.02035125,0.012593546154500555
0.02041875,0.012604075228937714
0.02048625,0.012614604668692934
0.02055375,0.012625134512815685
0.02062125,0.012635664799709616
0.02068875,0.012646195567143066
0.02075625,0.012656726852260013
0.02082375,0.012667258691590863
0.02089125,0.012677791121062388
0.020958749999999998,0.012688324176008002
0.02102625,0.012698857891177959
0.02109375,0.012709392300748449
0.02116125,0.012718346904962452
0.02122875,0.012727842452485542
0.02129625,0.01273733571857628
0.02136375,0.012746877997024767
0.02143125,0.012756778244135068
0.02149875,0.012766678416688782
0.02156625,0.012776578561037543
0.02163375,0.012786478722823676
0.02170125,0.012796378946991151
0.02176875,0.012806279277797027
0.021836249999999998,0.012816179758822297
0.02190375,0.012826080432982582
0.021971249999999998,0.012835981342539125
0.02203875,0.012845882529108489
0.022106249999999997,0.01285374042044099
0.02217375,0.012862658378884088
0.02224125,0.012871574291569543
0.022308750000000002,0.012880488224475281
0.02237625,0.01288940024266885
0.022443750000000002,0.01289831041032225
0.02251125,0.012907218790724406
0.02257875,0.012917852914507382
0.02264625,0.012926634067094786
0.02271375,0.01293541264972215
0.02278125,0.012944188727252422
0.022848749999999998,0.012952962363684636
0.02291625,0.012961733622165891
0.022983749999999997,0.012970502565005057
0.02305125,0.012979269253684436
0.023118749999999997,0.01298803374887246
0.02318625,0.012996796110435435
0.02325375,0.013005556397449556
0.02332125,0.013014314668212571
0.02338875,0.013021821775538525
0.02345625,0.013030262606532887
0.02352375,0.013038701124417611
0.02359125,0.013047137391612102
0.02365875,0.013055571469729332
0.02372625,0.013064003419587914
0.02379375,0.013072433301223116
0.02386125,0.013081854218758876
0.02392875,0.013089775063207007
0.02399625,0.01309769226952852
0.02406375,0.013105605908099284
0.02413125,0.013113516048430212
0.024198749999999998,0.013121422759179064
0.02426625,0.013129326108162198
0.02433375,0.013137226162366811
0.024401250000000003,0.013145122987962094
0.02446875,0.013153016650310888
0.02453625,0.01316090721398063
0.02460375,0.013168794742754574
0.02467125,0.013176679299642351
0.02473875,0.013184560946891022
0.02480625,0.013192439745995217
0.02487375,0.013200315757707285
0.024941249999999998,0.013206115774419968
0.02500875,0.013213673217428282
0.025076249999999998,0.013221227532148537
0.02514375,0.013228778782911598
0.025211249999999998,0.013236327033286983
0.02527875,0.013246361946772449
0.02534625,0.013253513676703176
0.02541375,0.013260661147250531
0.02548125,0.013267804428696607
0.025548750000000002,0.013274943590520371
0.02561625,0.013282078701408585
0.02568375,0.013289209829265815
0.02575125,0.013296337041225192
0.02581875,0.013303460403658162
0.02588625,0.013310579982184566
0.02595375,0.013317695841682619
0.02602125,0.01332480804629829
0.02608875,0.013331916659455054
0.02615625,0.01333902174386316
0.026223749999999997,0.013346123361528893
0.02629125,0.013353221573763497
0.026358749999999997,0.013360316441192295
0.02642625,0.013367408023763514
0.02649375,0.01337449638075677
0.02656125,0.01338158157079186
0.02662875,0.01338866365183684
0.02669625,0.01339574268121657
0.02676375,0.013402942710290085
0.02683125,0.013409586945715674
0.02689875,0.013416226562766188
0.02696625,0.013422861625523957
